ID_Cliente,Nombre_Completo,Localidad,Mes,Actividad,Sexo,Edad,Estado,Cuota,Inscripcion,Metodo_Pago,Fecha_Alta
1540,Julieta Medina,Lujan de Cuyo,2024-10,Funcional,F,18,Activo,35000,0,Transferencia,08/08/2024
1540,Julieta Medina,Lujan de Cuyo,2024-11,Funcional,F,18,Activo,35000,0,Transferencia,08/08/2024
1540,Julieta Medina,Lujan de Cuyo,2024-12,Funcional,F,18,Activo,35000,0,Transferencia,08/08/2024
1541,Sofia Medina,Mendoza Ciudad,2024-07,Spinning,F,40,Activo,25000,20000,Transferencia,20/07/2024
1541,Sofia Medina,Mendoza Ciudad,2024-08,Spinning,F,40,Inactivo,0,0,Transferencia,20/07/2024
1541,Sofia Medina,Mendoza Ciudad,2024-09,Spinning,F,40,Activo,25000,0,Transferencia,20/07/2024
1541,Sofia Medina,Mendoza Ciudad,2024-10,Spinning,F,40,Inactivo,0,0,Transferencia,20/07/2024
1541,Sofia Medina,Mendoza Ciudad,2024-11,Spinning,F,40,Activo,25000,0,Transferencia,20/07/2024
1541,Sofia Medina,Mendoza Ciudad,2024-12,Spinning,F,40,Activo,25000,0,Transferencia,20/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-07,Yoga,F,30,Activo,25000,20000,Tarjeta,24/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-08,Yoga,F,30,Inactivo,0,0,Tarjeta,24/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-09,Yoga,F,30,Activo,25000,0,Tarjeta,24/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-10,Yoga,F,30,Activo,25000,0,Tarjeta,24/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-11,Yoga,F,30,Activo,25000,0,Tarjeta,24/07/2024
1542,Lucia Cruz,Mendoza Ciudad,2024-12,Yoga,F,30,Activo,25000,0,Tarjeta,24/07/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-03,Funcional,M,50,Activo,35000,20000,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-04,Funcional,M,50,Inactivo,0,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-05,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-06,Funcional,M,50,Inactivo,0,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-07,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-08,Funcional,M,50,Inactivo,0,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-09,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-10,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-11,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1543,Ezequiel Sanchez,Mendoza Ciudad,2024-12,Funcional,M,50,Activo,35000,0,Tarjeta,25/03/2024
1544,Diego Vega,Mendoza Ciudad,2024-06,Funcional,F,33,Activo,35000,20000,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-07,Funcional,F,33,Inactivo,0,0,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-08,Funcional,F,33,Activo,35000,0,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-09,Funcional,F,33,Activo,35000,0,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-10,Funcional,F,33,Activo,35000,0,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-11,Funcional,F,33,Activo,35000,0,Tarjeta,24/06/2024
1544,Diego Vega,Mendoza Ciudad,2024-12,Funcional,F,33,Inactivo,0,0,Tarjeta,24/06/2024
1545,Sofia Medina,Mendoza Ciudad,2024-01,Funcional,M,42,Activo,35000,20000,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-01,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-02,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-02,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-03,Funcional,M,42,Inactivo,0,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-03,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-04,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-04,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-05,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-05,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-06,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-06,Defensa Personal,M,42,Inactivo,0,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-07,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-07,Defensa Personal,M,42,Inactivo,0,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-08,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-08,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-09,Funcional,M,42,Inactivo,0,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-09,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-10,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-10,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-11,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-11,Defensa Personal,M,42,Inactivo,0,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-12,Funcional,M,42,Activo,35000,0,Transferencia,12/01/2024
1545,Sofia Medina,Mendoza Ciudad,2024-12,Defensa Personal,M,42,Activo,25000,0,Transferencia,12/01/2024
1546,Lucia Romero,Maipu,2024-02,Spinning,F,42,Activo,25000,20000,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-03,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-04,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-05,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-06,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-07,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-08,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-09,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-10,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-11,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1546,Lucia Romero,Maipu,2024-12,Spinning,F,42,Activo,25000,0,Efectivo,05/02/2024
1547,Tomas Rodriguez,Maipu,2024-05,Yoga,F,34,Activo,25000,20000,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-06,Yoga,F,34,Inactivo,0,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-07,Yoga,F,34,Activo,25000,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-08,Yoga,F,34,Activo,25000,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-09,Yoga,F,34,Activo,25000,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-10,Yoga,F,34,Activo,25000,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-11,Yoga,F,34,Inactivo,0,0,Efectivo,06/05/2024
1547,Tomas Rodriguez,Maipu,2024-12,Yoga,F,34,Activo,25000,0,Efectivo,06/05/2024
1548,Diego Cruz,Mendoza Ciudad,2024-10,Musculacion,F,22,Activo,35000,20000,Transferencia,02/10/2024
1548,Diego Cruz,Mendoza Ciudad,2024-11,Musculacion,F,22,Activo,35000,0,Transferencia,02/10/2024
1548,Diego Cruz,Mendoza Ciudad,2024-12,Musculacion,F,22,Activo,35000,0,Transferencia,02/10/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-01,Spinning,F,32,Activo,25000,20000,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-02,Spinning,F,32,Inactivo,0,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-03,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-04,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-05,Spinning,F,32,Inactivo,0,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-06,Spinning,F,32,Inactivo,0,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-07,Spinning,F,32,Inactivo,0,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-08,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-09,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-10,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-11,Spinning,F,32,Inactivo,0,0,Tarjeta,08/01/2024
1549,Milagros Herrera,Mendoza Ciudad,2024-12,Spinning,F,32,Activo,25000,0,Tarjeta,08/01/2024
1550,Micaela Cruz,Godoy Cruz,2024-11,Musculacion,F,29,Activo,35000,20000,Efectivo,13/11/2024
1550,Micaela Cruz,Godoy Cruz,2024-12,Musculacion,F,29,Activo,35000,0,Efectivo,13/11/2024
1551,Milagros Lopez,Godoy Cruz,2024-03,Spinning,M,31,Activo,25000,20000,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-04,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-05,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-06,Spinning,M,31,Inactivo,0,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-07,Spinning,M,31,Inactivo,0,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-08,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-09,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-10,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-11,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1551,Milagros Lopez,Godoy Cruz,2024-12,Spinning,M,31,Activo,25000,0,Tarjeta,03/03/2024
1552,Paula Romero,Mendoza Ciudad,2024-12,Musculacion,F,39,Activo,35000,20000,Tarjeta,02/12/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-03,Funcional,F,49,Activo,35000,20000,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-04,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-05,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-06,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-07,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-08,Funcional,F,49,Inactivo,0,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-09,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-10,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-11,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1553,Florencia Cruz,Mendoza Ciudad,2024-12,Funcional,F,49,Activo,35000,0,Tarjeta,28/03/2024
1554,Sofia Molina,Guaymallen,2024-06,Funcional,F,28,Activo,35000,20000,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-07,Funcional,F,28,Activo,35000,0,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-08,Funcional,F,28,Inactivo,0,0,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-09,Funcional,F,28,Activo,35000,0,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-10,Funcional,F,28,Activo,35000,0,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-11,Funcional,F,28,Activo,35000,0,Tarjeta,20/06/2024
1554,Sofia Molina,Guaymallen,2024-12,Funcional,F,28,Activo,35000,0,Tarjeta,20/06/2024
1555,Diego Garcia,Mendoza Ciudad,2024-01,Yoga,F,34,Activo,25000,20000,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-02,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-03,Yoga,F,34,Inactivo,0,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-04,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-05,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-06,Yoga,F,34,Inactivo,0,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-07,Yoga,F,34,Inactivo,0,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-08,Yoga,F,34,Inactivo,0,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-09,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-10,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-11,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1555,Diego Garcia,Mendoza Ciudad,2024-12,Yoga,F,34,Activo,25000,0,Tarjeta,19/01/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-02,Defensa Personal,M,18,Activo,25000,20000,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-03,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-04,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-05,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-06,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-07,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-08,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-09,Defensa Personal,M,18,Inactivo,0,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-10,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-11,Defensa Personal,M,18,Inactivo,0,0,Efectivo,08/02/2024
1556,Catalina Gimenez,Mendoza Ciudad,2024-12,Defensa Personal,M,18,Activo,25000,0,Efectivo,08/02/2024
1557,Micaela Medina,Guaymallen,2024-05,Musculacion,M,69,Activo,35000,20000,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-06,Musculacion,M,69,Inactivo,0,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-07,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-08,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-09,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-10,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-11,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1557,Micaela Medina,Guaymallen,2024-12,Musculacion,M,69,Activo,35000,0,Tarjeta,06/05/2024
1558,Julieta Lopez,Godoy Cruz,2024-04,Yoga,M,26,Activo,25000,20000,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-05,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-06,Yoga,M,26,Inactivo,0,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-07,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-08,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-09,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-10,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-11,Yoga,M,26,Activo,25000,0,Tarjeta,15/04/2024
1558,Julieta Lopez,Godoy Cruz,2024-12,Yoga,M,26,Inactivo,0,0,Tarjeta,15/04/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-02,Spinning,F,34,Activo,25000,20000,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-03,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-04,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-05,Spinning,F,34,Inactivo,0,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-06,Spinning,F,34,Inactivo,0,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-07,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-08,Spinning,F,34,Inactivo,0,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-09,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-10,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-11,Spinning,F,34,Inactivo,0,0,Tarjeta,14/02/2024
1559,Sofia Rodriguez,Mendoza Ciudad,2024-12,Spinning,F,34,Activo,25000,0,Tarjeta,14/02/2024
1560,Tomas Fernandez,Guaymallen,2024-04,Funcional,F,20,Activo,35000,20000,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-05,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-06,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-07,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-08,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-09,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-10,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-11,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1560,Tomas Fernandez,Guaymallen,2024-12,Funcional,F,20,Activo,35000,0,Tarjeta,03/04/2024
1561,Carlos Perez,Lujan de Cuyo,2024-11,Funcional,M,27,Activo,35000,20000,Tarjeta,17/11/2024
1561,Carlos Perez,Lujan de Cuyo,2024-11,Defensa Personal,M,27,Activo,25000,0,Tarjeta,17/11/2024
1561,Carlos Perez,Lujan de Cuyo,2024-12,Funcional,M,27,Activo,35000,0,Tarjeta,17/11/2024
1561,Carlos Perez,Lujan de Cuyo,2024-12,Defensa Personal,M,27,Activo,25000,0,Tarjeta,17/11/2024
1562,Pedro Romero,Mendoza Ciudad,2024-03,Defensa Personal,M,21,Activo,25000,20000,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-04,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-05,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-06,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-07,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-08,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-09,Defensa Personal,M,21,Inactivo,0,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-10,Defensa Personal,M,21,Inactivo,0,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-11,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1562,Pedro Romero,Mendoza Ciudad,2024-12,Defensa Personal,M,21,Activo,25000,0,Tarjeta,03/03/2024
1563,Julieta Gomez,Maipu,2024-03,Defensa Personal,M,43,Activo,25000,20000,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-04,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-05,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-06,Defensa Personal,M,43,Inactivo,0,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-07,Defensa Personal,M,43,Inactivo,0,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-08,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-09,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-10,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-11,Defensa Personal,M,43,Inactivo,0,0,Efectivo,27/03/2024
1563,Julieta Gomez,Maipu,2024-12,Defensa Personal,M,43,Activo,25000,0,Efectivo,27/03/2024
1564,Camila Vega,Godoy Cruz,2024-09,Spinning,M,32,Activo,25000,20000,Tarjeta,26/09/2024
1564,Camila Vega,Godoy Cruz,2024-10,Spinning,M,32,Activo,25000,0,Tarjeta,26/09/2024
1564,Camila Vega,Godoy Cruz,2024-11,Spinning,M,32,Activo,25000,0,Tarjeta,26/09/2024
1564,Camila Vega,Godoy Cruz,2024-12,Spinning,M,32,Activo,25000,0,Tarjeta,26/09/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-07,Defensa Personal,M,21,Activo,25000,20000,Efectivo,14/07/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-08,Defensa Personal,M,21,Inactivo,0,0,Efectivo,14/07/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-09,Defensa Personal,M,21,Activo,25000,0,Efectivo,14/07/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-10,Defensa Personal,M,21,Activo,25000,0,Efectivo,14/07/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-11,Defensa Personal,M,21,Activo,25000,0,Efectivo,14/07/2024
1565,Maria Fernandez,Mendoza Ciudad,2024-12,Defensa Personal,M,21,Inactivo,0,0,Efectivo,14/07/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-03,Spinning,F,46,Activo,25000,20000,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-04,Spinning,F,46,Inactivo,0,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-05,Spinning,F,46,Inactivo,0,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-06,Spinning,F,46,Activo,25000,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-07,Spinning,F,46,Inactivo,0,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-08,Spinning,F,46,Inactivo,0,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-09,Spinning,F,46,Activo,25000,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-10,Spinning,F,46,Activo,25000,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-11,Spinning,F,46,Activo,25000,0,Tarjeta,13/03/2024
1566,Agustin Gomez,Lujan de Cuyo,2024-12,Spinning,F,46,Activo,25000,0,Tarjeta,13/03/2024
1567,Pedro Fernandez,Guaymallen,2024-10,Funcional,F,27,Activo,35000,20000,Tarjeta,24/10/2024
1567,Pedro Fernandez,Guaymallen,2024-11,Funcional,F,27,Activo,35000,0,Tarjeta,24/10/2024
1567,Pedro Fernandez,Guaymallen,2024-12,Funcional,F,27,Activo,35000,0,Tarjeta,24/10/2024
1568,Valentin Rios,Mendoza Ciudad,2024-09,Spinning,F,28,Activo,25000,20000,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-09,Funcional,F,28,Activo,35000,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-10,Spinning,F,28,Activo,25000,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-10,Funcional,F,28,Inactivo,0,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-11,Spinning,F,28,Activo,25000,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-11,Funcional,F,28,Activo,35000,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-12,Spinning,F,28,Activo,25000,0,Efectivo,04/09/2024
1568,Valentin Rios,Mendoza Ciudad,2024-12,Funcional,F,28,Activo,35000,0,Efectivo,04/09/2024
